,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%),Broadband (%),GEO ID
1910,"Bladen County, North Carolina",34130.0,42.8,32396.0,20839.0,8271.0,24.233811895692938,0.48214287,0500000US37017
1911,"Dare County, North Carolina",35412.0,46.0,55640.0,30898.0,3116.0,8.799277081215408,0.45652172,0500000US37055
1912,"Carteret County, North Carolina",68699.0,47.4,51584.0,30903.0,8458.0,12.311678481491725,0.83500123,0500000US37031
1913,"Warren County, North Carolina",20190.0,47.2,35443.0,21543.0,4281.0,21.203566121842496,0.41279069,0500000US37185
1914,"Wilson County, North Carolina",81379.0,40.4,42095.0,23383.0,16458.0,20.223890684328882,0.78011823,0500000US37195
1915,"Bertie County, North Carolina",19913.0,45.0,31287.0,18319.0,4102.0,20.599608296087982,0.5443786999999999,0500000US37015
1916,"Gates County, North Carolina",11601.0,45.0,52481.0,24335.0,1430.0,12.326523575553832,0.50549448,0500000US37073
1917,"Graham County, North Carolina",8607.0,45.0,36030.0,19095.0,1606.0,18.65923085860346,0.44444442,0500000US37075
1918,"Martin County, North Carolina",23227.0,46.0,35969.0,22161.0,4430.0,19.07263098979636,0.52282161,0500000US37117
1919,"Madison County, North Carolina",21347.0,44.2,40563.0,22653.0,3622.0,16.967255352040098,0.4715026,0500000US37115
1920,"Pamlico County, North Carolina",12803.0,51.0,45211.0,25461.0,1826.0,14.26228227759119,0.40952381,0500000US37137
1921,"Perquimans County, North Carolina",13506.0,48.9,44039.0,25848.0,2527.0,18.710202872797275,0.53061223,0500000US37143
1922,"Polk County, North Carolina",20434.0,52.1,48412.0,29728.0,2197.0,10.751688362533033,0.54922277,0500000US37149
1923,"Randolph County, North Carolina",142827.0,41.5,43598.0,22349.0,23520.0,16.467474637148438,0.82860285,0500000US37151
1924,"Rockingham County, North Carolina",91566.0,44.4,41700.0,22521.0,16653.0,18.186881593604614,0.6959179,0500000US37157
1925,"Stokes County, North Carolina",46124.0,45.3,44490.0,23500.0,6311.0,13.682681467348885,0.62995595,0500000US37169
1926,"Washington County, North Carolina",12331.0,43.5,34557.0,21117.0,2924.0,23.71259427459249,0.53389829,0500000US37187
1927,"Camden County, North Carolina",10336.0,40.8,68327.0,27468.0,930.0,8.99767801857585,0.52577323,0500000US37029
1928,"Clay County, North Carolina",10753.0,50.7,37070.0,25433.0,1877.0,17.455593787780156,0.58474576,0500000US37043
1929,"Cumberland County, North Carolina",332766.0,31.0,44737.0,23627.0,57582.0,17.304051495645588,0.86373413,0500000US37051
1930,"Gaston County, North Carolina",214049.0,40.1,46626.0,24937.0,34874.0,16.292531149409715,0.85023397,0500000US37071
1931,"Guilford County, North Carolina",517197.0,37.2,49253.0,28582.0,83981.0,16.237719863030915,0.76566255,0500000US37081
1932,"Jackson County, North Carolina",41725.0,37.2,45078.0,23674.0,8205.0,19.664469742360694,0.47058824,0500000US37099
1933,"Moore County, North Carolina",94191.0,44.7,54468.0,31554.0,12380.0,13.143506279793186,0.85698378,0500000US37125
1934,"Pasquotank County, North Carolina",39546.0,38.1,47264.0,23714.0,6730.0,17.01815607141051,0.54621851,0500000US37139
1935,"Robeson County, North Carolina",134187.0,35.9,32407.0,17161.0,38182.0,28.454321208462815,0.58052886,0500000US37155
1936,"Stanly County, North Carolina",60875.0,42.4,46017.0,23398.0,9269.0,15.226283367556467,0.5810526,0500000US37167
1937,"Swain County, North Carolina",14208.0,41.1,35271.0,20918.0,2911.0,20.488457207207208,0.51886791,0500000US37173
1938,"Wake County, North Carolina",1023811.0,35.8,73577.0,37315.0,101256.0,9.890106670078755,0.93096709,0500000US37183
1939,"Yancey County, North Carolina",17605.0,46.8,37610.0,21947.0,3419.0,19.420619142289123,0.43930638,0500000US37199
1940,"Anson County, North Carolina",25531.0,40.4,38123.0,19105.0,5383.0,21.08417218283655,0.45959595,0500000US37007
1941,"Chatham County, North Carolina",68364.0,46.3,59684.0,36933.0,8988.0,13.147270493242058,0.86930001,0500000US37037
1942,"McDowell County, North Carolina",45069.0,43.3,38776.0,20439.0,8498.0,18.855532627748563,0.53293413,0500000US37111
1943,"Franklin County, North Carolina",63866.0,40.9,48344.0,23862.0,10207.0,15.9818996022923,0.52350426,0500000US37069
1944,"Johnston County, North Carolina",186308.0,37.9,54610.0,24872.0,26622.0,14.289241471112351,0.76374274,0500000US37101
1945,"Jones County, North Carolina",9776.0,45.5,37256.0,21058.0,2570.0,26.28887070376432,0.54929578,0500000US37103
1946,"Macon County, North Carolina",34160.0,49.3,40659.0,27282.0,5980.0,17.505854800936767,0.47206703,0500000US37113
1947,"Person County, North Carolina",39240.0,43.0,44921.0,24477.0,6998.0,17.833843017329254,0.61093247,0500000US37145
1948,"Brunswick County, North Carolina",122586.0,51.9,51164.0,29707.0,17129.0,13.973047493188455,0.81197959,0500000US37019
1949,"Transylvania County, North Carolina",33291.0,50.6,44559.0,26037.0,5018.0,15.07314289147217,0.49511403,0500000US37175
1950,"Ashe County, North Carolina",26833.0,47.2,40293.0,23650.0,5139.0,19.151790705474603,0.45228213,0500000US37009
1951,"Beaufort County, North Carolina",47316.0,45.4,41101.0,24657.0,8947.0,18.909037112181927,0.52380949,0500000US37013
1952,"Columbus County, North Carolina",56589.0,41.9,36261.0,21849.0,12671.0,22.391277456749545,0.55957448,0500000US37047
1953,"Lenoir County, North Carolina",57934.0,41.9,37515.0,21594.0,12632.0,21.804121931853487,0.52977413,0500000US37107
1954,"Lincoln County, North Carolina",80504.0,42.7,50782.0,27359.0,12103.0,15.034035575872007,0.84338623,0500000US37109
1955,"Montgomery County, North Carolina",27445.0,42.8,38254.0,20900.0,5550.0,20.222262707232648,0.54358977,0500000US37123
1956,"Onslow County, North Carolina",192685.0,26.0,48162.0,23141.0,24112.0,12.513688143861744,0.88983399,0500000US37133
1957,"Orange County, North Carolina",141812.0,34.2,65522.0,38348.0,18379.0,12.960116210193778,0.88816124,0500000US37135
1958,"Richmond County, North Carolina",45447.0,40.2,33607.0,19966.0,11448.0,25.18978150372962,0.627451,0500000US37153
1959,"Rutherford County, North Carolina",66523.0,44.5,38573.0,21092.0,12804.0,19.247478315770486,0.75378084,0500000US37161
1960,"Sampson County, North Carolina",63664.0,40.2,37765.0,20872.0,15271.0,23.986868559939683,0.58008659,0500000US37163
1961,"Surry County, North Carolina",72315.0,43.4,39071.0,22533.0,12534.0,17.332503629952292,0.62935764,0500000US37171
1962,"Yadkin County, North Carolina",37825.0,43.5,41126.0,23038.0,6479.0,17.128883013879708,0.57605177,0500000US37197
1963,"Avery County, North Carolina",17535.0,44.5,37109.0,21704.0,2154.0,12.284003421727972,0.51449275,0500000US37011
1964,"Buncombe County, North Carolina",252268.0,41.9,48464.0,29590.0,32591.0,12.919197044413085,0.83005315,0500000US37021
1965,"Burke County, North Carolina",88898.0,43.6,40854.0,21885.0,16660.0,18.74057909064321,0.73584932,0500000US37023
1966,"Cabarrus County, North Carolina",196716.0,37.9,60716.0,29143.0,22481.0,11.428150226722789,0.91475618,0500000US37025
1967,"Caswell County, North Carolina",22833.0,45.4,39428.0,21692.0,4666.0,20.435334822406166,0.67428571,0500000US37033
1968,"Davie County, North Carolina",41766.0,44.6,53493.0,29234.0,5802.0,13.891682229564717,0.61157024,0500000US37059
1969,"Davidson County, North Carolina",164118.0,42.1,45806.0,24231.0,25534.0,15.55831779573234,0.86283231,0500000US37057
1970,"Duplin County, North Carolina",59350.0,40.0,36679.0,18529.0,15390.0,25.930918281381633,0.5234375,0500000US37061
1971,"Durham County, North Carolina",300865.0,35.0,56393.0,33151.0,47237.0,15.700397188107623,0.86599314,0500000US37063
1972,"Hertford County, North Carolina",24262.0,42.4,35806.0,18383.0,4999.0,20.604237078559063,0.43888891,0500000US37091
1973,"Lee County, North Carolina",59805.0,37.9,49272.0,23613.0,10262.0,17.159100409664745,0.55829597,0500000US37105
1974,"New Hanover County, North Carolina",219866.0,38.7,51457.0,31708.0,38374.0,17.453357954390402,0.86448842,0500000US37129
1975,"Pender County, North Carolina",57630.0,42.6,49357.0,25997.0,8877.0,15.403435710567413,0.57752806,0500000US37141
1976,"Wayne County, North Carolina",124496.0,37.3,41766.0,23163.0,25635.0,20.591023004755172,0.83695847,0500000US37191
1977,"Burke County, North Dakota",2253.0,35.7,71667.0,35674.0,164.0,7.279183311140701,0.5925925999999999,0500000US38013
1978,"Mountrail County, North Dakota",9986.0,34.2,69622.0,40113.0,1101.0,11.025435609853796,0.63934427,0500000US38061
1979,"Traill County, North Dakota",8050.0,41.4,60952.0,31774.0,525.0,6.521739130434782,0.54838711,0500000US38097
1980,"Williams County, North Dakota",32916.0,31.3,89874.0,44474.0,2900.0,8.810305018835825,0.53266329,0500000US38105
1981,"Billings County, North Dakota",983.0,44.4,91518.0,44683.0,101.0,10.27466937945066,0.77777779,0500000US38007
1982,"Dickey County, North Dakota",5041.0,43.6,58357.0,30510.0,299.0,5.931362824836342,0.43548384,0500000US38021
1983,"Kidder County, North Dakota",2457.0,44.3,60225.0,34455.0,169.0,6.878306878306878,0.55555558,0500000US38043
1984,"Cavalier County, North Dakota",3817.0,50.1,65505.0,43144.0,320.0,8.383547288446424,0.79411769,0500000US38019
1985,"Ward County, North Dakota",69628.0,31.0,64159.0,33414.0,5632.0,8.088699948296663,0.92560107,0500000US38101
1986,"Grant County, North Dakota",2387.0,52.2,50875.0,33537.0,299.0,12.52618349392543,0.47826087,0500000US38037
1987,"McHenry County, North Dakota",5951.0,42.8,61788.0,36874.0,462.0,7.763401109057301,0.56140351,0500000US38049
1988,"Pembina County, North Dakota",7050.0,48.2,61393.0,34824.0,387.0,5.48936170212766,0.56666666,0500000US38067
1989,"Steele County, North Dakota",1915.0,49.8,65437.0,40479.0,72.0,3.759791122715405,0.625,0500000US38091
1990,"Benson County, North Dakota",6875.0,30.7,44500.0,21658.0,2267.0,32.974545454545456,0.70588231,0500000US38005
1991,"Hettinger County, North Dakota",2601.0,47.3,56118.0,32544.0,228.0,8.765859284890427,0.36000001,0500000US38041
1992,"LaMoure County, North Dakota",4106.0,47.8,57463.0,36653.0,426.0,10.37506088650755,0.63636363,0500000US38045
1993,"Morton County, North Dakota",30059.0,38.2,65385.0,37335.0,2318.0,7.711500715259989,0.49450549,0500000US38059
1994,"Cass County, North Dakota",170620.0,32.2,58026.0,34193.0,18612.0,10.908451529715157,0.8936823,0500000US38017
1995,"Dunn County, North Dakota",4349.0,41.2,68594.0,42438.0,449.0,10.324212462635089,0.60606062,0500000US38025
1996,"Emmons County, North Dakota",3389.0,52.1,46581.0,29622.0,397.0,11.71437002065506,0.6111111,0500000US38029
1997,"McIntosh County, North Dakota",2680.0,53.5,46012.0,31133.0,253.0,9.440298507462687,0.5,0500000US38051
1998,"Nelson County, North Dakota",2971.0,52.5,52417.0,33599.0,243.0,8.179064288118479,0.53571433,0500000US38063
1999,"Richland County, North Dakota",16333.0,37.8,60551.0,29818.0,1461.0,8.94508051184718,0.54310346,0500000US38077
2000,"Rolette County, North Dakota",14657.0,30.6,36170.0,18075.0,4668.0,31.848263628300472,0.48837209,0500000US38079
2001,"Walsh County, North Dakota",10920.0,44.6,50781.0,30693.0,1054.0,9.652014652014651,0.67105263,0500000US38099
2002,"Adams County, North Dakota",2368.0,45.3,54700.0,35933.0,212.0,8.952702702702704,0.43478259,0500000US38001
2003,"Bottineau County, North Dakota",6651.0,45.2,58767.0,35698.0,545.0,8.194256502781537,0.57499999,0500000US38009
2004,"Barnes County, North Dakota",10971.0,44.5,56237.0,32517.0,1044.0,9.515996718621821,0.67391306,0500000US38003
2005,"Eddy County, North Dakota",2321.0,45.8,55294.0,35444.0,294.0,12.666953899181387,0.70588231,0500000US38027
2006,"Grand Forks County, North Dakota",70130.0,29.5,51410.0,30465.0,11119.0,15.854841009553686,0.84115976,0500000US38035
2007,"McKenzie County, North Dakota",11679.0,30.8,79316.0,38324.0,1358.0,11.627707851699633,0.34042552,0500000US38053
2008,"Mercer County, North Dakota",8637.0,44.7,80337.0,36720.0,611.0,7.074215584114855,0.53125,0500000US38057
2009,"McLean County, North Dakota",9607.0,46.7,63926.0,36953.0,837.0,8.71239721036744,0.52307695,0500000US38055
2010,"Pierce County, North Dakota",4272.0,46.1,45996.0,26619.0,720.0,16.853932584269664,0.58974355,0500000US38069
2011,"Ransom County, North Dakota",5411.0,44.4,62524.0,33574.0,347.0,6.412862687118832,0.67441863,0500000US38073
2012,"Renville County, North Dakota",2543.0,39.3,66023.0,30888.0,119.0,4.679512386944554,0.51999998,0500000US38075
2013,"Sioux County, North Dakota",4420.0,26.9,40795.0,15944.0,1616.0,36.56108597285068,0.4375,0500000US38085
2014,"Bowman County, North Dakota",3226.0,42.2,65435.0,36318.0,267.0,8.276503409795412,0.57142854,0500000US38011
2015,"Burleigh County, North Dakota",92372.0,36.6,67308.0,36483.0,7596.0,8.223271121118954,0.88127542,0500000US38015
2016,"Golden Valley County, North Dakota",1892.0,42.4,44018.0,28840.0,173.0,9.143763213530656,0.63636363,0500000US38033
2017,"Logan County, North Dakota",1932.0,52.9,57379.0,31952.0,140.0,7.246376811594203,0.78260875,0500000US38047
2018,"Oliver County, North Dakota",1822.0,50.1,71500.0,38604.0,57.0,3.128430296377607,0.69999999,0500000US38065
2019,"Towner County, North Dakota",2258.0,49.4,54625.0,36099.0,277.0,12.267493356953056,0.64999998,0500000US38095
2020,"Stutsman County, North Dakota",21058.0,39.7,56088.0,31182.0,2148.0,10.200398898280937,0.51136363,0500000US38093
2021,"Ramsey County, North Dakota",11574.0,42.4,55927.0,33884.0,1344.0,11.612234318299636,0.58823526,0500000US38071
2022,"Divide County, North Dakota",2378.0,50.9,54223.0,39171.0,297.0,12.489486963835155,0.53846151,0500000US38023
2023,"Foster County, North Dakota",3318.0,46.4,59500.0,32665.0,229.0,6.901748040988547,0.34782609,0500000US38031
2024,"Griggs County, North Dakota",2276.0,50.9,50272.0,33416.0,175.0,7.6889279437609845,0.42105263,0500000US38039
2025,"Sargent County, North Dakota",3883.0,46.3,60824.0,36207.0,163.0,4.197785217615246,0.60000002,0500000US38081
2026,"Sheridan County, North Dakota",1403.0,52.0,49750.0,34172.0,215.0,15.324305060584463,0.40000001,0500000US38083
2027,"Slope County, North Dakota",674.0,52.0,61250.0,35118.0,46.0,6.824925816023739,0.57142854,0500000US38087
2028,"Stark County, North Dakota",30316.0,34.3,77328.0,37978.0,2387.0,7.873730043541364,0.49494949,0500000US38089
2029,"Wells County, North Dakota",4089.0,51.8,54464.0,33580.0,231.0,5.649303008070433,0.65384614,0500000US38103
2030,"Gallia County, Ohio",30203.0,40.6,42002.0,22293.0,6143.0,20.33903916829454,0.62162161,0500000US39053
2031,"Huron County, Ohio",58497.0,39.2,49710.0,24193.0,8224.0,14.05884062430552,0.58811879,0500000US39077
2032,"Mahoning County, Ohio",231857.0,43.5,43251.0,25901.0,39616.0,17.08639376857287,0.86082196,0500000US39099
2033,"Athens County, Ohio",65563.0,28.6,37191.0,20062.0,16837.0,25.680643045620243,0.80270749,0500000US39009
2034,"Adams County, Ohio",27926.0,42.2,36320.0,20248.0,6537.0,23.408293346702,0.53612167,0500000US39001
2035,"Scioto County, Ohio",76871.0,39.8,38978.0,22586.0,17432.0,22.67695229670487,0.71787095,0500000US39145
2036,"Medina County, Ohio",176362.0,41.9,71595.0,34174.0,10764.0,6.103355598144725,0.90982115,0500000US39103
2037,"Meigs County, Ohio",23234.0,42.8,42105.0,22396.0,5179.0,22.290608590858223,0.6017316,0500000US39105
2038,"Union County, Ohio",54688.0,38.3,78848.0,33066.0,3799.0,6.946679344645992,0.59108526,0500000US39159
2039,"Champaign County, Ohio",39005.0,42.1,54495.0,25528.0,4211.0,10.796051788232278,0.62359548,0500000US39021
2040,"Pike County, Ohio",28291.0,41.0,43562.0,21983.0,5565.0,19.67056661128981,0.60956174,0500000US39131
2041,"Paulding County, Ohio",18951.0,41.5,49866.0,24319.0,2006.0,10.58519339348847,0.58045977,0500000US39125
2042,"Greene County, Ohio",164825.0,38.1,65032.0,33138.0,19093.0,11.583801001061731,0.89935637,0500000US39057
2043,"Hamilton County, Ohio",808703.0,36.9,52389.0,32638.0,134499.0,16.631445660520612,0.86700106,0500000US39061
2044,"Franklin County, Ohio",1253507.0,34.0,56319.0,31199.0,203877.0,16.26452823957106,0.89147067,0500000US39049
2045,"Lawrence County, Ohio",61057.0,41.5,45466.0,22844.0,11201.0,18.34515288992253,0.5831933000000001,0500000US39087
2046,"Marion County, Ohio",65483.0,40.8,44708.0,22579.0,9846.0,15.03596353251989,0.83033472,0500000US39101
2047,"Morgan County, Ohio",14773.0,44.2,40276.0,22122.0,3110.0,21.051919041494617,0.54545456,0500000US39115
2048,"Tuscarawas County, Ohio",92531.0,40.9,49460.0,25054.0,12610.0,13.62786525596827,0.77206749,0500000US39157
2049,"Wayne County, Ohio",115915.0,38.7,54037.0,25762.0,14611.0,12.6049260233792,0.83453089,0500000US39169
2050,"Wyandot County, Ohio",22190.0,41.3,49767.0,25431.0,2474.0,11.149166291122127,0.58333331,0500000US39175
2051,"Brown County, Ohio",43799.0,41.6,49188.0,24525.0,7641.0,17.44560378090824,0.59142214,0500000US39015
2052,"Butler County, Ohio",375702.0,36.4,62188.0,29745.0,47018.0,12.514705804068118,0.89264143,0500000US39017
2053,"Erie County, Ohio",75369.0,44.6,51033.0,30223.0,9636.0,12.785097321179796,0.87308115,0500000US39043
2054,"Harrison County, Ohio",15397.0,46.0,46223.0,22965.0,2371.0,15.39910372150419,0.58333331,0500000US39067
2055,"Knox County, Ohio",60945.0,38.9,51211.0,24523.0,7914.0,12.985478710312577,0.58896798,0500000US39083
2056,"Licking County, Ohio",170678.0,39.9,59747.0,29093.0,19591.0,11.478339329028932,0.88073558,0500000US39089
2057,"Richland County, Ohio",121533.0,41.4,44138.0,23439.0,17674.0,14.542552228612804,0.7931176999999999,0500000US39139
2058,"Vinton County, Ohio",13142.0,41.9,41541.0,19876.0,2747.0,20.90245015979303,0.61320758,0500000US39163
2059,"Carroll County, Ohio",27825.0,45.0,51748.0,26908.0,4053.0,14.566037735849056,0.61538458,0500000US39019
2060,"Hancock County, Ohio",75508.0,38.9,52831.0,29608.0,8878.0,11.757694548921968,0.87646043,0500000US39063
2061,"Clermont County, Ohio",202166.0,39.9,64183.0,31812.0,19660.0,9.724681697219117,0.86635101,0500000US39025
2062,"Fairfield County, Ohio",151526.0,39.2,63424.0,29582.0,14776.0,9.751461795335453,0.89895546,0500000US39045
2063,"Defiance County, Ohio",38311.0,40.0,55295.0,26941.0,4113.0,10.735819999477958,0.66312999,0500000US39039
2064,"Highland County, Ohio",43031.0,40.3,42333.0,22079.0,9150.0,21.263740094350585,0.56188118,0500000US39071
2065,"Henry County, Ohio",27463.0,41.2,58070.0,27325.0,2437.0,8.873757419072934,0.61904764,0500000US39069
2066,"Jefferson County, Ohio",67349.0,44.7,43161.0,24028.0,11413.0,16.946057105524954,0.80760336,0500000US39081
2067,"Portage County, Ohio",162080.0,37.8,53816.0,27985.0,22493.0,13.877714708785785,0.84755415,0500000US39133
2068,"Putnam County, Ohio",34037.0,39.6,61161.0,28568.0,2416.0,7.098157887005318,0.6718265999999999,0500000US39137
2069,"Belmont County, Ohio",68889.0,44.2,46484.0,25326.0,9153.0,13.28659147323956,0.8068831,0500000US39013
2070,"Clinton County, Ohio",41869.0,39.8,49997.0,25238.0,5962.0,14.239652248680407,0.60000002,0500000US39027
2071,"Fayette County, Ohio",28659.0,41.1,44289.0,24013.0,4944.0,17.25112530095258,0.5670498,0500000US39047
